,,,,,FILL THESE COLUMNS FOR ALL VARIABLES,,,,,,ONLY NEEDED FOR NOISED VARIABLES,,,,,
Implemented,study-id,result-ids,variable-id,desc,query type,query notes,noised,reg-role,interaction variable?,constructed from microdata by authors,data-dependent-bounds,component-variables,data domain,data type,dataset publisher,dataset
1,baron-2022,all,op_percent_prev9,percent vote share for operational referendum,count / count,created inter vars op_allvotes_prev* = op_totalvotes_prev* / op_percent_prev* * 100,1,control,0,0,,"op_allvotes_prev9, op_allvotes_prev9",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent_prev10,percent vote share for operational referendum,count / count,created inter vars op_allvotes_prev* = op_totalvotes_prev* / op_percent_prev* * 100,1,control,0,0,,"op_allvotes_prev10, op_allvotes_prev10",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent_prev11,percent vote share for operational referendum,count / count,created inter vars op_allvotes_prev* = op_totalvotes_prev* / op_percent_prev* * 100,1,control,0,0,,"op_allvotes_prev11, op_allvotes_prev11",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent_prev12,percent vote share for operational referendum,count / count,created inter vars op_allvotes_prev* = op_totalvotes_prev* / op_percent_prev* * 100,1,control,0,0,,"op_allvotes_prev12, op_allvotes_prev12",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent_prev13,percent vote share for operational referendum,count / count,created inter vars op_allvotes_prev* = op_totalvotes_prev* / op_percent_prev* * 100,1,control,0,0,,"op_allvotes_prev13, op_allvotes_prev13",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent_prev14,percent vote share for operational referendum,count / count,created inter vars op_allvotes_prev* = op_totalvotes_prev* / op_percent_prev* * 100,1,control,0,0,,"op_allvotes_prev14, op_allvotes_prev14",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent_prev15,percent vote share for operational referendum,count / count,created inter vars op_allvotes_prev* = op_totalvotes_prev* / op_percent_prev* * 100,1,control,0,0,,"op_allvotes_prev15, op_allvotes_prev15",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent_prev16,percent vote share for operational referendum,count / count,created inter vars op_allvotes_prev* = op_totalvotes_prev* / op_percent_prev* * 100,1,control,0,0,,"op_allvotes_prev16, op_allvotes_prev16",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent_prev17,percent vote share for operational referendum,count / count,created inter vars op_allvotes_prev* = op_totalvotes_prev* / op_percent_prev* * 100,1,control,0,0,,"op_allvotes_prev17, op_allvotes_prev17",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent_prev18,percent vote share for operational referendum,count / count,created inter vars op_allvotes_prev* = op_totalvotes_prev* / op_percent_prev* * 100,1,control,0,0,,"op_allvotes_prev18, op_allvotes_prev18",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent2_prev1,op_percent_prev* ^ 2,(count / count) ^ 2,reconstructing op_percent2_prev* = op_percent_prev* ^ 2,1,control,0,0,,"op_allvotes_prev1, op_totalvotes_prev1",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent2_prev2,op_percent_prev* ^ 2,(count / count) ^ 2,reconstructing op_percent2_prev* = op_percent_prev* ^ 2,1,control,0,0,,"op_allvotes_prev2, op_totalvotes_prev2",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent2_prev3,op_percent_prev* ^ 2,(count / count) ^ 2,reconstructing op_percent2_prev* = op_percent_prev* ^ 2,1,control,0,0,,"op_allvotes_prev3, op_totalvotes_prev3",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent2_prev4,op_percent_prev* ^ 2,(count / count) ^ 2,reconstructing op_percent2_prev* = op_percent_prev* ^ 2,1,control,0,0,,"op_allvotes_prev4, op_totalvotes_prev4",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent2_prev5,op_percent_prev* ^ 2,(count / count) ^ 2,reconstructing op_percent2_prev* = op_percent_prev* ^ 2,1,control,0,0,,"op_allvotes_prev5, op_totalvotes_prev5",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent2_prev6,op_percent_prev* ^ 2,(count / count) ^ 2,reconstructing op_percent2_prev* = op_percent_prev* ^ 2,1,control,0,0,,"op_allvotes_prev6, op_totalvotes_prev6",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent2_prev7,op_percent_prev* ^ 2,(count / count) ^ 2,reconstructing op_percent2_prev* = op_percent_prev* ^ 2,1,control,0,0,,"op_allvotes_prev7, op_allvotes_prev7",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent2_prev8,op_percent_prev* ^ 2,(count / count) ^ 2,reconstructing op_percent2_prev* = op_percent_prev* ^ 2,1,control,0,0,,"op_allvotes_prev8, op_allvotes_prev8",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent2_prev9,op_percent_prev* ^ 2,(count / count) ^ 2,reconstructing op_percent2_prev* = op_percent_prev* ^ 2,1,control,0,0,,"op_allvotes_prev9, op_allvotes_prev9",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent2_prev10,op_percent_prev* ^ 2,(count / count) ^ 2,reconstructing op_percent2_prev* = op_percent_prev* ^ 2,1,control,0,0,,"op_allvotes_prev10, op_allvotes_prev10",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent2_prev11,op_percent_prev* ^ 2,(count / count) ^ 2,reconstructing op_percent2_prev* = op_percent_prev* ^ 2,1,control,0,0,,"op_allvotes_prev11, op_allvotes_prev11",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent2_prev12,op_percent_prev* ^ 2,(count / count) ^ 2,reconstructing op_percent2_prev* = op_percent_prev* ^ 2,1,control,0,0,,"op_allvotes_prev12, op_allvotes_prev12",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent2_prev13,op_percent_prev* ^ 2,(count / count) ^ 2,reconstructing op_percent2_prev* = op_percent_prev* ^ 2,1,control,0,0,,"op_allvotes_prev13, op_allvotes_prev13",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent2_prev14,op_percent_prev* ^ 2,(count / count) ^ 2,reconstructing op_percent2_prev* = op_percent_prev* ^ 2,1,control,0,0,,"op_allvotes_prev14, op_allvotes_prev14",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent2_prev15,op_percent_prev* ^ 2,(count / count) ^ 2,reconstructing op_percent2_prev* = op_percent_prev* ^ 2,1,control,0,0,,"op_allvotes_prev15, op_allvotes_prev15",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent2_prev16,op_percent_prev* ^ 2,(count / count) ^ 2,reconstructing op_percent2_prev* = op_percent_prev* ^ 2,1,control,0,0,,"op_allvotes_prev16, op_allvotes_prev16",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent2_prev17,op_percent_prev* ^ 2,(count / count) ^ 2,reconstructing op_percent2_prev* = op_percent_prev* ^ 2,1,control,0,0,,"op_allvotes_prev17, op_allvotes_prev17",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,op_percent2_prev18,op_percent_prev* ^ 2,(count / count) ^ 2,reconstructing op_percent2_prev* = op_percent_prev* ^ 2,1,control,0,0,,"op_allvotes_prev18, op_allvotes_prev18",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent_prev1,percent vote share for bond referendum,count / count,created inter vars bond_allvotes_prev* = bond_totalvotes_prev* / bond_percent_prev* * 100,1,control,0,0,,"bond_allvotes_prev1, bond_totalvotes_prev1",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent_prev2,percent vote share for bond referendum,count / count,created inter vars bond_allvotes_prev* = bond_totalvotes_prev* / bond_percent_prev* * 100,1,control,0,0,,"bond_allvotes_prev2, bond_totalvotes_prev2",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent_prev3,percent vote share for bond referendum,count / count,created inter vars bond_allvotes_prev* = bond_totalvotes_prev* / bond_percent_prev* * 100,1,control,0,0,,"bond_allvotes_prev3, bond_totalvotes_prev3",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent_prev4,percent vote share for bond referendum,count / count,created inter vars bond_allvotes_prev* = bond_totalvotes_prev* / bond_percent_prev* * 100,1,control,0,0,,"bond_allvotes_prev4, bond_totalvotes_prev4",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent_prev5,percent vote share for bond referendum,count / count,created inter vars bond_allvotes_prev* = bond_totalvotes_prev* / bond_percent_prev* * 100,1,control,0,0,,"bond_allvotes_prev5, bond_totalvotes_prev5",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent_prev6,percent vote share for bond referendum,count / count,created inter vars bond_allvotes_prev* = bond_totalvotes_prev* / bond_percent_prev* * 100,1,control,0,0,,"bond_allvotes_prev6, bond_totalvotes_prev6",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent_prev7,percent vote share for bond referendum,count / count,created inter vars bond_allvotes_prev* = bond_totalvotes_prev* / bond_percent_prev* * 100,1,control,0,0,,"bond_allvotes_prev7, bond_allvotes_prev7",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent_prev8,percent vote share for bond referendum,count / count,created inter vars bond_allvotes_prev* = bond_totalvotes_prev* / bond_percent_prev* * 100,1,control,0,0,,"bond_allvotes_prev8, bond_allvotes_prev8",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent_prev9,percent vote share for bond referendum,count / count,created inter vars bond_allvotes_prev* = bond_totalvotes_prev* / bond_percent_prev* * 100,1,control,0,0,,"bond_allvotes_prev9, bond_allvotes_prev9",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent_prev10,percent vote share for bond referendum,count / count,created inter vars bond_allvotes_prev* = bond_totalvotes_prev* / bond_percent_prev* * 100,1,control,0,0,,"bond_allvotes_prev10, bond_allvotes_prev10",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent_prev11,percent vote share for bond referendum,count / count,created inter vars bond_allvotes_prev* = bond_totalvotes_prev* / bond_percent_prev* * 100,1,control,0,0,,"bond_allvotes_prev11, bond_allvotes_prev11",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent_prev12,percent vote share for bond referendum,count / count,created inter vars bond_allvotes_prev* = bond_totalvotes_prev* / bond_percent_prev* * 100,1,control,0,0,,"bond_allvotes_prev12, bond_allvotes_prev12",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent_prev13,percent vote share for bond referendum,count / count,created inter vars bond_allvotes_prev* = bond_totalvotes_prev* / bond_percent_prev* * 100,1,control,0,0,,"bond_allvotes_prev13, bond_allvotes_prev13",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent_prev14,percent vote share for bond referendum,count / count,created inter vars bond_allvotes_prev* = bond_totalvotes_prev* / bond_percent_prev* * 100,1,control,0,0,,"bond_allvotes_prev14, bond_allvotes_prev14",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent_prev15,percent vote share for bond referendum,count / count,created inter vars bond_allvotes_prev* = bond_totalvotes_prev* / bond_percent_prev* * 100,1,control,0,0,,"bond_allvotes_prev15, bond_allvotes_prev15",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent_prev16,percent vote share for bond referendum,count / count,created inter vars bond_allvotes_prev* = bond_totalvotes_prev* / bond_percent_prev* * 100,1,control,0,0,,"bond_allvotes_prev16, bond_allvotes_prev16",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent_prev17,percent vote share for bond referendum,count / count,created inter vars bond_allvotes_prev* = bond_totalvotes_prev* / bond_percent_prev* * 100,1,control,0,0,,"bond_allvotes_prev17, bond_allvotes_prev17",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent_prev18,percent vote share for bond referendum,count / count,created inter vars bond_allvotes_prev* = bond_totalvotes_prev* / bond_percent_prev* * 100,1,control,0,0,,"bond_allvotes_prev18, bond_allvotes_prev18",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
1,baron-2022,all,bond_percent2_prev1,bond_percent_prev* ^ 2,(count / count) ^ 2,reconstructing bond_percent2_prev* = bond_percent_prev* ^ 2,1,control,0,0,,"bond_allvotes_prev1, bond_totalvotes_prev1",ballot,Administrative,Wisconsin Department of Public Instruction (WDPI),
