	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	cubic trend	decade FE		margin career	D(>median)	limit>1	drop nolimit	growth	add X
									
		(0.397)							
_IstaXdec_5_2		0.587							
		(0.309)							
_IstaXdec_5_3		0.307							
		(0.319)							
_IstaXdec_6_2		0.633							
		(0.525)							
_IstaXdec_6_3		-0.033							
		(0.885)							
_IstaXdec_8_2		-0.245							
		(0.277)							
_IstaXdec_8_3		-0.342							
		(0.282)							
_IstaXdec_9_2		-0.146							
		(0.249)							
_IstaXdec_9_3		-0.327							
		(0.254)							
_IstaXdec_10_2		0.009							
		(0.156)							
_IstaXdec_10_3		0.145							
		(0.295)							
o._IstaXdec_11_2		-							
									
o._IstaXdec_11_3		-							
									
_IstaXdec_12_2		0.493							
		(0.339)							
_IstaXdec_12_3		0.643							
		(0.616)							
_IstaXdec_13_2		0.713							
		(0.274)							
_IstaXdec_13_3		0.274							
		(0.362)							
_IstaXdec_16_2		0.261							
		(0.273)							
_IstaXdec_16_3		0.261							
		(0.268)							
_IstaXdec_17_2		1.113							
		(0.424)							
_IstaXdec_17_3		0.055							
		(0.329)							
_IstaXdec_18_2		0.332							
		(0.126)							
_IstaXdec_18_3		0.075							
		(0.302)							
_IstaXdec_19_2		0.029							
		(0.173)							
_IstaXdec_19_3		-0.058							
		(0.269)							
_IstaXdec_20_2		0.257							
		(0.270)							
_IstaXdec_20_3		-0.074							
		(0.281)							
_IstaXdec_21_2		-0.254							
		(0.212)							
_IstaXdec_21_3		0.105							
		(0.304)							
_IstaXdec_22_2		0.224							
		(0.355)							
_IstaXdec_22_3		-0.128							
		(0.300)							
_IstaXdec_23_2		-0.004							
		(0.147)							
_IstaXdec_23_3		-0.157							
		(0.209)							
_IstaXdec_24_2		0.462							
		(0.336)							
_IstaXdec_24_3		-0.055							
		(0.445)							
_IstaXdec_25_2		0.241							
		(0.151)							
_IstaXdec_25_3		0.164							
		(0.260)							
_IstaXdec_26_2		0.598							
		(0.211)							
_IstaXdec_26_3		0.723							
		(0.335)							
_IstaXdec_27_2		0.526							
		(0.267)							
_IstaXdec_27_3		0.120							
		(0.336)							
_IstaXdec_28_2		0.598							
		(0.214)							
_IstaXdec_28_3		-0.113							
		(0.276)							
_IstaXdec_29_2		0.370							
		(0.274)							
_IstaXdec_29_3		0.101							
		(0.274)							
_IstaXdec_30_2		0.184							
		(0.315)							
_IstaXdec_30_3		-0.111							
		(0.251)							
_IstaXdec_32_2		-0.057							
		(0.363)							
_IstaXdec_32_3		0.206							
		(0.308)							
_IstaXdec_33_2		0.299							
		(0.188)							
_IstaXdec_33_3		0.234							
		(0.271)							
_IstaXdec_34_2		0.534							
		(0.508)							
_IstaXdec_34_3		0.129							
		(0.390)							
_IstaXdec_35_2		0.362							
		(0.186)							
_IstaXdec_35_3		0.057							
		(0.279)							
_IstaXdec_36_2		-0.049							
		(0.290)							
_IstaXdec_36_3		-0.335							
		(0.322)							
_IstaXdec_37_2		0.192							
		(0.159)							
_IstaXdec_37_3		0.789							
		(0.276)							
_IstaXdec_38_2		0.302							
		(0.194)							
_IstaXdec_38_3		0.308							
		(0.337)							
_IstaXdec_39_2		0.103							
		(0.161)							
_IstaXdec_39_3		-0.131							
		(0.244)							
_IstaXdec_40_2		0.384							
		(0.299)							
_IstaXdec_40_3		0.064							
		(0.344)							
_IstaXdec_41_2		0.399							
		(0.289)							
_IstaXdec_41_3		0.009							
		(0.241)							
_IstaXdec_42_2		0.619							
		(0.322)							
_IstaXdec_42_3		0.162							
